,overall_text,start,end,text,label
1181,"In The High Court Of Judicature At Patna

                           Request Case No.14 of 2016
===========================================================
Sdb- Sps (Jv), a Joint Venture between Som Datt Builders Private Limited & Superintendent of Police Singla Constructions Pvt Ltd., having its office at 56-58, Community Centre, East of Kailash, New Delhi 110 065 through its Authorised Signatory Shri A.K.Mirchandani, S/o Late Shri K.L.Mirchandani, resident of House No.109, Sector-7, Panchkula, P.S. Panchkula, Haryana. 

 .... .... Petitioner Versus
1. Bihar Rajya Pul Nirman Nigam Ltd. through its Managing Director, having its Registered Office at 7, Sardar Patel Marg, Patna 15, Bihar. 

2. The Managing Director, Bihar Rajya Pul Nirman Nigam Ltd., having its Registered Office at 7, Sardar Patel Marg, Patna 15, Bihar. 

3. The Senior Project Engineer, Works Division No.2, Bihar Rajya Pul Nirman Nigam Ltd., having its Registered Office at 7, Sardar Patel Marg, Patna 15, Bihar. 

 .... .... Respondents =========================================================== Appearance :
For the Petitioner : Mr. Anirudh Wadhwa, Advocate Mr. Satyabir Bharti, Advocate Ms. Aparna Arun, Advocate For the Respondents : Mr. Rabindra Kumar Priyadarshi, Advocate =========================================================== Coram: Honourable The Chief Justice Judgment","[7, 156, 406, 560, 705, 839, 1114, 1143, 1173, 1221]","[40, 168, 421, 593, 757, 918, 1128, 1158, 1184, 1247]","['High Court Of Judicature At Patna', 'Sdb- Sps (Jv', 'A.K.Mirchandani', 'Bihar Rajya Pul Nirman Nigam Ltd.', 'Managing Director, Bihar Rajya Pul Nirman Nigam Ltd.', 'Senior Project Engineer, Works Division No.2, Bihar Rajya Pul Nirman Nigam Ltd.', 'Anirudh Wadhwa', 'Satyabir Bharti', 'Aparna Arun', 'Rabindra Kumar Priyadarshi']","['COURT', 'PETITIONER', 'LAWYER', 'RESPONDENT', 'RESPONDENT', 'RESPONDENT', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER']"
1182,"In The High Court Of Kerala At Ernakulam

CRL.A.No. 86 of 2006(C)


1. R.Shaji, S/O.Raghavan,
                      ...  Petitioner

                        Vs



1. State Of Kerala, Represented By
                       ...       Respondent

                For Petitioner  :Sri.M.K.Damodaran (Sr.)

                For Respondent  :Public Prosecutor

The Hon'ble Mr. Justice K.Balakrishnan Nair
The Hon'ble Mr. Justice P.Bhavadasan

 Dated :10/12/2009

 O R D E R
            K. Balakrishnan Nair & P. Bhavadasan, Jj.
               - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
                      Crl. Appeal Nos. 86, 193 of 2006 &
                                   1796 of 2007
                  - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
               Dated this the 10th day of December, 2009.

                                      Judgment
","[7, 71, 166, 280, 377, 421, 478, 501]","[40, 78, 181, 293, 396, 433, 498, 514]","['High Court Of Kerala At Ernakulam', 'R.Shaji', 'State Of Kerala', 'M.K.Damodaran', 'K.Balakrishnan Nair', 'P.Bhavadasan', 'K. Balakrishnan Nair', 'P. Bhavadasan']","['COURT', 'PETITIONER', 'RESPONDENT', 'LAWYER', 'JUDGE', 'JUDGE', 'JUDGE', 'JUDGE']"
1183,"In The High Court Of Judicature At Madras 

Date :  11.02.2011

Coram

The Honourable Mr. M.Y.Eqbal, Chief Justice
The Honourable Mr. Justice P.Jyothimani
And
The Honourable Mr. Justice T.S.Sivagnanam

W.A. Nos. 592 & 938 Of 2009

W.A. No. 592 Of 2009

M/s.Latif Estate Line India Ltd.
rep. by its Managing Director
Mr. Habib Abdul Latif
No.14, Temple Road
Secretariat Colony
Kilpauk, Chennai  10.					.. Appellants

- Vs -

1. Mrs. Hadeeja Ammal

2. The Inspector General of Registration
    Santhome, Chennai  4.

3. The Sub Registrar
    Ambattur, Chennai.					.. Respondents

W.A. No.938 Of 2009

1. Habib Abdul Latif
2. Mohideen Abdul Latif					.. Appellants

- Vs -

1. Syeda Aamina Raheem
    rep. by her Power of Attorney
    Agent, V.Veeramani, Chennai.

2. The Sub Registrar
    Registration Department.				.. Respondents

W.A. No.592 of 2009 filed against the order made by learned single Judge in W.P. No.27291 of 2008 dated 10th Feb., 2009.
	W.A. No.938 of 2009 filed against the order made by learned single Judge in W.P. No.17555 of 2008 dated 10th Feb., 2009.
For Appellants   	: Mr. V.Raghavachari

		For Respondents 	: Mr. J.Raja Kalifulla, Govt. Pleader
					  Ms. Chitra Sampath  Amicus Curiae


Judgment
","[7, 90, 142, 186, 257, 434, 456, 525, 606, 627, 678, 773, 1102, 1143, 1186]","[41, 99, 154, 200, 285, 447, 513, 561, 623, 647, 697, 821, 1116, 1159, 1200]","['High Court Of Judicature At Madras', 'M.Y.Eqbal', 'P.Jyothimani', 'T.S.Sivagnanam', 'Latif Estate Line India Ltd.', 'Hadeeja Ammal', 'Inspector General of Registration\n    Santhome, Chennai \x16', 'Sub Registrar\n    Ambattur, Chennai.', 'Habib Abdul Latif', 'Mohideen Abdul Latif', 'Syeda Aamina Raheem', 'Sub Registrar\n    Registration Department.\t\t\t\t..', 'V.Raghavachari', 'J.Raja Kalifulla', 'Chitra Sampath']","['COURT', 'JUDGE', 'JUDGE', 'JUDGE', 'PETITIONER', 'RESPONDENT', 'RESPONDENT', 'RESPONDENT', 'PETITIONER', 'PETITIONER', 'RESPONDENT', 'RESPONDENT', 'LAWYER', 'LAWYER', 'LAWYER']"
1184,"In The High Court Of Judicature At Patna
                  Civil Writ Jurisdiction Case No.12858 of 2015
===========================================================
Arvind Kumar Thakur Son of Devendra Nath Thakur resident of Village- Vishwanathpur, Main Road Nh-77, P.S Dumra, District Sitamarhi. 

 .... .... Petitioner Versus
1. The Union of India through secretary Ministry of Road Transport & Highways Government of India
2. The Chairman ,National Highways Authority of India , New Delhi. 

3. The Project Director , Piu, National Highways Authority of India, 3rd Floor, Sharma Sadan, Opposite Dav School Khabra, Nh-28, Muzaffarpur
4. The District Magistrate, Sitamarhi. 

 .... .... Respondents =========================================================== Appearance :
For the Petitioner/s : Mr. Ashhar Mustafa, Adv. For the Respondent State : Mr. P.K. Verma, Aag5 Mr. Saroj Kumar Sharma, Ac to Aag5 For the Respondent (Uoi): Mr. S.D.Sanjay, Addl. Solicitor General of India Mr. Anshay Bahadur Mathur, Adv.. 

=========================================================== Coram: Honourable The Acting Chief Justice and Honourable Mr. Justice Chakradhari Sharan Singh Cav Judgment","[7, 165, 335, 433, 502, 643, 800, 852, 873, 934, 983, 1144]","[40, 184, 349, 491, 556, 673, 814, 862, 891, 944, 1004, 1168]","['High Court Of Judicature At Patna', 'Arvind Kumar Thakur', 'Union of India', 'Chairman ,National Highways Authority of India , New Delhi', 'Project Director , Piu, National Highways Authority of', 'District Magistrate, Sitamarhi', 'Ashhar Mustafa', 'P.K. Verma', 'Saroj Kumar Sharma', 'S.D.Sanjay', 'Anshay Bahadur Mathur', 'Chakradhari Sharan Singh']","['COURT', 'PETITIONER', 'RESPONDENT', 'RESPONDENT', 'RESPONDENT', 'RESPONDENT', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'JUDGE']"
1185,"In The High Court Of Kerala At Ernakulam

WA.No. 1399 of 2006()


1. State Of Kerala,
                      ...  Petitioner
2. The Secretary To Govt.,
3. The Director Of Sainik Welfare,
4. The Accountant General (A&E),

                        Vs



1. Capt. Samuel Mathew Parakkat,
                       ...       Respondent

                For Petitioner  :Government Pleader

                For Respondent  :Sri.P.C.Sasidharan

The Hon'ble Mr. Justice K.Balakrishnan Nair
The Hon'ble Mr. Justice C.T.Ravikumar

 Dated :12/01/2010

 O R D E R
     K. Balakrishnan Nair & C.T.Ravikumar, Jj.

                  ------------------------------
                       W.A.No.1399/2006
                  ------------------------------

             Dated this, the 12th day of January, 2010


                           Judgment
","[7, 69, 131, 158, 193, 259, 418, 458, 502, 553, 576]","[40, 84, 148, 184, 211, 281, 432, 477, 515, 573, 589]","['High Court Of Kerala At Ernakulam', 'State Of Kerala', 'Secretary To Govt', 'Director Of Sainik Welfare', 'Accountant General', 'Samuel Mathew Parakkat', 'P.C.Sasidharan', 'K.Balakrishnan Nair', 'C.T.Ravikumar', 'K. Balakrishnan Nair', 'C.T.Ravikumar']","['COURT', 'PETITIONER', 'PETITIONER', 'PETITIONER', 'PETITIONER', 'RESPONDENT', 'LAWYER', 'JUDGE', 'JUDGE', 'JUDGE', 'JUDGE']"
1186,"In The High Court Of Judicature At Patna

             Miscellaneous Jurisdiction Case No. 4423 of 2014
                                     In
               Civil Writ Jurisdiction Case No. 11263 of 2007
===========================================================
Parmanand Rai, aged about 67 years, Son of Late Deyali Rai, resident of Biscomaun Colony, Police Station-Alamganj (Patnacity), District-Patna. 

 .... .... Petitioner Versus
1. The State of Bihar through Registrar Cooperative Societies, Bihar, Patna namely Sri Hukum Singh Meena. 

2. The Bihar State Cooperative Marketing Union Ltd, West Lawn, Patna through its Managing Director namely Sri Satrughan Kumar Choudhary. 

3. The Managing Director, Bihar State Cooperative Marketing Union Ltd West lawn, Patna namely Sri Satrughan Kumar Choudhary. 

 .... .... Opposite Parties with =========================================================== Civil Review No. 391 of 2016 In Civil Writ Jurisdiction Case No. 11263 of 2007 ===========================================================
1. The Bihar State Co- Operative Marketing Union Ltd., West Gandhi Maidan, Patna through its Managing Director
2. The Managing Director, Bihar State Co-operative Marketing Union Ltd, West Gandhi Maidan, Patna
3. The In-charge, Finance Controller, Bihar State Co-operative Marketing Union Ltd., Patna
4. The Special Officer (Administration) Bihar State Co-operative Marketing Union Ltd, West Gandhi Maidan, Patna .... .... Petitioners Versus
1. The State of Bihar through Registrar, Co-operative Societies, Bihar, Patna
2. The Regional Provident Fund Commissioner, Assistant Provident Fund Commissioner (Pension), R Block, Road No.- 6 Patna
3. Parmanand Rai S/o Late Depali Rai R/O Biscomaun Colony, P.S. Alamganj, Patna City, Town & District- Patna .... .... Opposite Parties =========================================================== Appearance :
 (In Mjc No.4423 of 2014) For the Petitioner/s : Mr. Anil Singh, Adv. 

     For the Respondent/s     : Mr. Anjani Kumar, Adv.
     (In C. Rev. No.391 of 2016)
     For the Petitioner/s   :   Mr. Y.V. Giri, Sr. Adv.
                                 Mr. Ishwari Singh, Adv.
 Patna High Court Mjc No.4423 of 2014






                                   Mr. Ashish Giri, Adv.
         For the Writ Petitioner : Mr. Anil Singh, Adv.
 =========================================================== Coram: Honourable Mr. Justice Hemant Kumar Srivastava C.A.V. Judgment","[7, 266, 447, 555, 694, 1053, 1164, 1262, 1353, 1494, 1572, 1689, 1948, 2003, 2091, 2148, 2251, 2308, 2416]","[40, 279, 461, 598, 810, 1126, 1254, 1345, 1451, 1508, 1685, 1702, 1958, 2015, 2100, 2161, 2262, 2318, 2439]","['High Court Of Judicature At Patna', 'Parmanand Rai', 'State of Bihar', 'Bihar State Cooperative Marketing Union Ltd', 'Managing Director, Bihar State Cooperative Marketing Union Ltd West lawn, Patna namely Sri Satrughan Kumar Choudhary', 'Bihar State Co- Operative Marketing Union Ltd., West Gandhi Maidan, Patna', 'Managing Director, Bihar State Co-operative Marketing Union Ltd, West Gandhi Maidan, Patna', 'In-charge, Finance Controller, Bihar State Co-operative Marketing Union Ltd., Patna', 'Special Officer (Administration) Bihar State Co-operative Marketing Union Ltd, West Gandhi Maidan,', 'State of Bihar', 'Regional Provident Fund Commissioner, Assistant Provident Fund Commissioner (Pension), R Block, Road No.- 6 Patna', 'Parmanand Rai', 'Anil Singh', 'Anjani Kumar', 'Y.V. Giri', 'Ishwari Singh', 'Ashish Giri', 'Anil Singh', 'Hemant Kumar Srivastava']","['COURT', 'PETITIONER', 'RESPONDENT', 'RESPONDENT', 'RESPONDENT', 'PETITIONER', 'PETITIONER', 'PETITIONER', 'PETITIONER', 'RESPONDENT', 'RESPONDENT', 'RESPONDENT', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'JUDGE']"
1187,"1



                                                ®
  In The High Court Of Karnataka At Bangalore

       Dated This The 03Rd Day Of April 2013

                       Present

          The Hon'Ble Mr.Justice N.Kumar

                          And

        The Hon'Ble Mr.Justice B.Manohar

            WA.NOs.5769-5785/2012 (T-Res)

Between:

M/s. Southern Motors,
No.63, St.Mark's Road,
Bangalore - 560 001,
Represented by its Managing Partner,
Sri.V.V.Vijayendra.                  ....Petitioner

(By Sri.G.K.V.Murthy, Adv for Sri.P.E.Umesh, Advocate)

And:

1. State of Karnataka,
Represented by its Secretary,
Department of Finance,
Vidhana Soudha,
Bangalore - 560 001.

2. The Commissioner of Commercial
Taxes in Karnataka,
Vanijya Terige Bhavana,
Gandhingar,
Bangalore - 560 009.
                               2



3. The Assistant Commissioner of Commercial Taxes,
(Audit-1.6), Vat Division - 1,
7th Floor, Vtk Building,
Gandhingar,
Bangalore - 560 009.             ....Respondents

(By Smt.S.Sujatha, Aga)

      These Writ Appeals are filed under Section 4 of the
Karnataka High Court Act, praying to set aside the
order passed in the Writ Petition 21777-793/2012 dated
20/7/2012.

     These Writ Appeals Are Coming On For
Preliminary Hearing This Day, N.Kumar, J,
Delivered The Following:-


                   Judgment
","[64, 213, 284, 353, 512, 538, 569, 687, 834, 1004]","[100, 220, 293, 368, 524, 547, 587, 789, 965, 1013]","['High Court Of Karnataka At Bangalore', 'N.Kumar', 'B.Manohar', 'Southern Motors', 'G.K.V.Murthy', 'P.E.Umesh', 'State of Karnataka', 'Commissioner of Commercial\nTaxes in Karnataka,\nVanijya Terige Bhavana,\nGandhingar,\nBangalore - 560 009', 'Assistant Commissioner of Commercial Taxes,\n(Audit-1.6), Vat Division - 1,\n7th Floor, Vtk Building,\nGandhingar,\nBangalore - 560 009', 'S.Sujatha']","['COURT', 'JUDGE', 'JUDGE', 'PETITIONER', 'LAWYER', 'LAWYER', 'RESPONDENT', 'RESPONDENT', 'RESPONDENT', 'LAWYER']"
1188,"- 1 -




          In The High Court Of Judicature At Bombay




                                                                
                                        
                          O.O.C.J.



                Writ Petition No.1449 Of 2006




                                       
                             ...




                              
    Indian National Shipowners Association    ...Petitioner

            v/s.
                   
    1. Union of India

    2. Central Board of Excise and Customs
                  
    3. Superintendent (Preventive)

    4. Addl.Director

       Directorate General of Central
      


       Excise                              ...Respondents
   



                             ...





    Mr.J.J.Bhat, Sr.Counsel with Mr.Rohan Shah and

    Mr.Sushant Murthy i/b M.R.Baya for the Petitioners.

    Mr.R.B.Raghuvanshi, Asg with Mr.A.S.Rao for the





    Respondents.

                             ...




                                        
                                     - 2 -




                                                                            
                                      Coram: D.K.Deshmukh &




                                                    
                                              J.P.Devadhar, Jj.
 Dated: 11Th December, 2008 Judgment","[27, 372, 473, 496, 558, 594, 766, 795, 818, 837, 875, 904, 1190, 1308]","[61, 410, 487, 531, 572, 669, 774, 805, 832, 845, 890, 911, 1202, 1320]","['High Court Of Judicature At Bombay', 'Indian National Shipowners Association', 'Union of India', 'Central Board of Excise and Customs', 'Superintendent', 'Addl.Director\n\n       Directorate General of Central\n      \n\n\n       Excise', 'J.J.Bhat', 'Rohan Shah', 'Sushant Murthy', 'M.R.Baya', 'R.B.Raghuvanshi', 'A.S.Rao', 'D.K.Deshmukh', 'J.P.Devadhar']","['COURT', 'RESPONDENT', 'RESPONDENT', 'RESPONDENT', 'RESPONDENT', 'RESPONDENT', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'JUDGE', 'JUDGE']"
1189,"117.2012 Cri.Appeal.odt
                                  1




                                                                
      In The High Court Of Judicature At Bombay
                 Bench At Aurangabad




                                        
              Criminal Appeal No.117 Of 2012

     Prakash @ Jaywant Wasudeo Wankhede,
     Age: 63 Years, Occu: Goldsmith




                                       
     R/o. Laxmi Alankar Gruh, Saraf Bazar
     Main Road, Sakri, Tq.Sakri, Dist.Dhule    Appellant
                                            [Orig. Accused]
            Versus




                            
     The State of Maharshtra
     [Copy to be served on App in the
               
     Hon'ble Hgh Court of Judicature
     of Bombay, Bench at Aurangabad]          Respondent
                                  ...
              
     Mr. R.N.Dhorde, Senior Advocate, along with Mr. Pravin G.
     Patil,Advocate i/b Mr. V.R.Dhorde, Advocate for Appellant.
     Mr. S.G.Karlekar, App for Respondent - State
                                  ...
      

                          With
              Criminal Appeal No. 142 Of 2012
   



     Pooja d/o. Manoj Deore,
     Age: 8 years, Occu. Nil [Student],
     under natural guardianship of her





     real father - Manoj s/o. Suresh Deore,
     Age: 37 Years, Occu. Service as
     Clerk in the Court of 21st Metropolitan
     Magistrate, Bandra [East], Mumbai-51,
     R/o. B-90/6, Bandra [East],





     Mumbai - 400 051                            Appellant
                                           [Victim / Prosecutrix]
             Versus

     1]    Prakash alias Jaywant s/o.
           Vasudeo Wankhede, Age: 55 years,
           Occu. Business as Goldsmith,
           R/o. Laxmi Alankar Gruh,
           Saraf Bazar, Main Road, Sakri,
           Taluka Sakri, District Dhule.




                                        
                                                 117.2012 Cri.Appeal.odt
                                 2




                                                                 
     2]   The State of Maharashtra              Respondents
                                              [No.1 Orig.Accused]




                                         
                                ...
     Mr. R.S. Deshmukh, Advocate for Appellant
     Mr. R.N.Dhorde, Senior Advocate, along with Mr. Pravin G.
     Patil, Advocate i/b Mr. V.R.Dhorde, Advocate for




                                        
     Respondent No.1.
     Mr. S.G.Karlekar, App for Respondent - State
                                 ...
                          With
              Criminal Appeal No.540 Of 2012




                           
              
     The State of Maharashtra
     Through Pso Sakri Police Station,
     Dist. Dhule                                 Applicant
             
                                            [Orig. Complainant]
          Versus
     Prakash @ Jayawant Wasudeo Wankhede,
     Age 60 years, Occu. Goldsmith,
      

     R/o. Laxmi Alankar Gruh, Saraf Bajar,
     Main Road, Sakri, Tq. Sakri,
   



     Dist. Dhule                                   Respondent
                                                  [ Orig. Accused]
                                ...
     Mr. S.G.Karlekar, App for Appellant - State





     Mr. R.N.Dhorde, Senior Advocate, along with Mr. Pravin G.
     Patil, Advocate i/b Mr. V.R.Dhorde, Advocate for
     Appellant.
                                 ...
                           Coram : S.S. Shinde &





                                  A.M.Badar, Jj.
 Reserved On : 16.02.2015 Pronounced On: 08.05.2015 Judgment","[142, 310, 646, 737, 876, 920, 958, 1003, 1179, 1651, 2118, 2321, 2368, 2412, 2451, 2552, 2762, 2981, 3320, 3374, 3418, 3457, 3570, 3623]","[176, 344, 665, 792, 886, 940, 968, 1015, 1184, 1672, 2138, 2334, 2378, 2421, 2461, 2564, 2782, 3016, 3332, 3384, 3433, 3467, 3581, 3632]","['High Court Of Judicature At Bombay', 'Prakash @ Jaywant Wasudeo Wankhede', 'State of Maharshtra', 'Court of Judicature\n     of Bombay, Bench at Aurangabad', 'R.N.Dhorde', 'Pravin G.\n     Patil', 'V.R.Dhorde', 'S.G.Karlekar', 'Pooja', 'Prakash alias Jaywant', 'State of Maharashtra', 'R.S. Deshmukh', 'R.N.Dhorde', 'Pravin G.', 'V.R.Dhorde', 'S.G.Karlekar', 'State of Maharashtra', 'Prakash @ Jayawant Wasudeo Wankhede', 'S.G.Karlekar', 'R.N.Dhorde', 'Pravin G.\n     ', 'V.R.Dhorde', 'S.S. Shinde', 'A.M.Badar']","['COURT', 'PETITIONER', 'RESPONDENT', 'COURT', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'PETITIONER', 'RESPONDENT', 'RESPONDENT', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'PETITIONER', 'RESPONDENT', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'JUDGE', 'JUDGE']"
1190,"In The High Court Of Judicature At Madras           

Dated: 27/10/2005 

Coram 

The Hon'ble Mr. Justice P. Sathasivam   
and 
The Hon'ble Mr. Justice S.K. Krishnan  

Wp. No. 32335 of 2002  
and W.P.No.29566 of 2004  

and W.P.M.P.No. 47047 of 2002  


W.P.No. 32335 of 2002  

A. Obaidhullah .. Petitioner.

-Vs-

1. The State of Tamil Nadu,
   represented by the
   Secretary to Government,
   Home Department, 
   Secretariat, Chennai-9.

2. The Tamil Nadu Administrative Tribunal,
   represented by its Registrar,
   City Civil Court Complex,
   Chennai-104. .. Respondents.W.P.No. 29566 of 2004 N. Manoharan. 
 .. Petitioner. 

 Vs. 

1. The Secretary to Government, Home Department, Fort St. George, Chennai-9. 

2. The Additional Director General of Prisons, Egmore, Chennai-8. 

 .. Respondents. 

 Writ Petitions have been filed under Article 226 of the Constitution of India (i) for issuance a writ of certiorari to call for records pertaining to order dated 17-01-2002 made in Original Application No. 5664/92, conveyed in the common order dated 17-1-2002 in O.A.Nos. 5664/92 and 6921/1993 on the file of Tamil Nadu Administrative Tribunal, Chennai and to quash the same; and
(ii) for issuance of a writ of Mandamus, directing the first respondent to drop disciplinary proceedings initiated agaisnt the petitioner pursuant to the Charge Memo dated 23-5-1990 issued by the first respondent in his Letter No. 45053/Service D/82-53 as done to the co-delinquents namely M.A. Khyum, P. Senthur Pandian and S. Mahalingam and consequently to treat the period of suspension from 5-6-1978 to 5-6-1981 as duty for all purposes and award all benefits as done to the co-delinquents namely M.A. Khyum, P. Senthur Pandian and S. Mahalingam. 
!Mr. K.V.Srinivasa Raghavan:- For petitioner in W.P.No. 32335/2002.  
Mr.P.I.Thirumoorthy:- For petitioner in W.P.No.29566 of 2004. 

^Mr. E. Sampathkumar, Govt., Advocate:- For First Respondent in both W.Ps.  
:Common Order","[7, 106, 152, 280, 324, 451, 602, 649, 728, 1479, 1491, 1514, 1690, 1702, 1725, 1746, 1814, 1880]","[41, 119, 165, 294, 343, 485, 614, 718, 786, 1489, 1509, 1527, 1700, 1720, 1738, 1770, 1832, 1895]","['High Court Of Judicature At Madras', 'P. Sathasivam', 'S.K. Krishnan', 'A. Obaidhullah', 'State of Tamil Nadu', 'Tamil Nadu Administrative Tribunal', 'N. Manoharan', 'Secretary to Government, Home Department, Fort St. George, Chennai-9.', 'Additional Director General of Prisons, Egmore, Chennai-8.', 'M.A. Khyum', 'P. Senthur Pandian', 'S. Mahalingam', 'M.A. Khyum', 'P. Senthur Pandian', 'S. Mahalingam', 'K.V.Srinivasa Raghavan:-', 'P.I.Thirumoorthy:-', 'E. Sampathkumar']","['COURT', 'JUDGE', 'JUDGE', 'PETITIONER', 'RESPONDENT', 'RESPONDENT', 'PETITIONER', 'RESPONDENT', 'RESPONDENT', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'PETITIONER', 'LAWYER', 'LAWYER']"
1191,"In The High Court Of Judicature At Madras

Dated :   3-11-2010

Coram

The Honourable Mr.Justice N.Paul Vasanthakumar

W.P.Nos.31059 and 31062 of 2007
& M.P.No.1 of 2007 in W.P.No.31059 of 2007


Tata Coffee Limited,
rep.by M.K.C.Pai,
its Company Secretary,
57, Railway Parallel Road,
Kumara Park West,
Bangalore  560 020.			      ..Petitioner in both writ petitions

Vs.

1.	The State of Tamil Nadu,
	rep.by the Secretary to Government,
	Commercial Taxes & Registration,
	Government of Tamil Nadu,
	Fort St.George,
	Chennai  600 009.

2.	The Sub-Registrar,
	Anamalai, Police Station Road,
	Anamalai  642 104,
	Coimbatore District.

3.	The District Revenue Officer (Stamps),
	Office of the District Collector,
	Collectorate,
	Coimbatore  641 018.

4.	Tata Tea Limited,
	1, Bishop Lefroy Road,
	Calcutta  700 001.		       ..Respondents in both writ petitionsPrayer in W.P.No.31059/2007: This writ petition is filed under Article 226 of the Constitution of India, praying this Court to issue a writ of Certiorari calling for the impugned notice in Form-1 dated 27.7.2007 issued by the third respondent, the District Revenue Officer (Stamps) and to quash the same. 

Prayer in W.P.No.31062/2007: This writ petition is filed under Article 226 of the Constitution of India, praying this Court to issue a writ of Certiorari calling for the impugned reference dated 21.5.2007 of the second respondent Sub-Registrar and to quash the same. 

For Petitioner : Mr.AL.Somayaji, Sr.Counsel for Mr.C.Saravanan For Respondents 1 to 3 : Mr.P.S.Raman, Advocate General assisted by Ms.Pushpa Menon Mr.S.Sivashanmugam, Government Advocate For 4th Respondent : Mr.Joy Joseph Common Order","[7, 97, 196, 381, 545, 643, 755, 1458, 1489, 1529, 1572, 1588, 1649]","[41, 117, 215, 400, 634, 749, 771, 1469, 1500, 1538, 1584, 1603, 1666]","['High Court Of Judicature At Madras', 'N.Paul Vasanthakumar', 'Tata Coffee Limited', 'State of Tamil Nadu', 'Sub-Registrar,\n\tAnamalai, Police Station Road,\n\tAnamalai \x16 642 104,\n\tCoimbatore District.', 'District Revenue Officer (Stamps),\n\tOffice of the District Collector,\n\tCollectorate,\n\tCoimbatore \x16 641 018', 'Tata Tea Limited', 'AL.Somayaji', 'C.Saravanan', 'P.S.Raman', 'Pushpa Menon', 'S.Sivashanmugam', 'Joy Joseph Common']","['COURT', 'JUDGE', 'PETITIONER', 'RESPONDENT', 'RESPONDENT', 'RESPONDENT', 'PETITIONER', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER']"
1192,"High Court Of Madhya Pradesh : Jabalpur.

              First Appeal No.485/2004

                   Girdhar Jetha and others.

                                Vs.

     Municipal Corporation, Through the Commissioner
                  Nagar Nigam, Jabalpur.




Coram :

Hon'ble Shri Justice Rajendra Menon, J.
Hon'ble Shri Justice K.K. Trivedi, J.



Whether approved for reporting ?          -    Yes/No.


     Shri Kishore Shrivastava, learned Senior counsel and
     Shri Naman Nagrath, learned Senior counsel with Shri
     Kapil Jain and Shri Himanshu Mishra, learned counsel
     for the appellants.
     Shri Anshuman Singh, learned counsel for the
     respondent.




Judgment Reserved on :                18.11.2015.

Date of Decision            :         27.11.2015


                       Judgment
","[0, 101, 170, 293, 333, 420, 478, 531, 551, 619]","[39, 114, 191, 307, 345, 439, 491, 541, 566, 633]","['High Court Of Madhya Pradesh : Jabalpur', 'Girdhar Jetha', 'Municipal Corporation', 'Rajendra Menon', 'K.K. Trivedi', 'Kishore Shrivastava', 'Naman Nagrath', 'Kapil Jain', 'Himanshu Mishra', 'Anshuman Singh']","['COURT', 'PETITIONER', 'RESPONDENT', 'JUDGE', 'JUDGE', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER', 'LAWYER']"
1193,"In The High Court Of Judicature At Madras

                      Dated: 02.01.2007

                            Coram

           The Honourable Mr.Justice P.D.Dinakaran
                             And
       The Honourable Mrs.Justice Chitra Venkataraman


          Tax Case Reference Nos.87 to 94 of 2001



The Commissioner of Income Tax
Coimbatore.                                  ..Applicant in
                                             all T.Cs.

                             Vs.

                              
M/s. Sakthi Finance Ltd.
Coimbatore.                                  ..Respondent in
                                             all T.Cs.


     For Applicant  ::   Mr.T.Ravikumar

     For Respondent ::   Mr.R.Vijayaraghavan






      Reference under Section 256(1) of the Income Tax  Act,
1961  by  the  Income  Tax Appellate  Tribunal,  'B'  Bench,
Chennai   in   R.A.   Nos.253  to   260/Mds/97   in   I.T.A.
Nos.3260/Mds/90,   1996/Mds/91,  2175/Mds/95,   2174/Mds/93,
1573/Mds/96,  1574/Mds/96, 1338/Mds/96 and  2586/Mds/92  for
the  assessment  years 1987-88, 1988-89,  1990-91,  1991-92,
1992-93, 1993-94 and 1989-90.






                       J U D G M E N T","[7, 156, 237, 316, 529, 695, 736]","[41, 169, 256, 353, 548, 706, 752]","['High Court Of Judicature At Madras', 'P.D.Dinakaran', 'Chitra Venkataraman', 'Commissioner of Income Tax\nCoimbatore', 'Sakthi Finance Ltd.', 'T.Ravikumar', 'R.Vijayaraghavan']","['COURT', 'JUDGE', 'JUDGE', 'PETITIONER', 'RESPONDENT', 'LAWYER', 'LAWYER']"
